id,title,summary,authors,published,keywords
http://arxiv.org/abs/1412.6045v2,A Simple and Efficient Method To Generate Word Sense Representations,"Distributed representations of words have boosted the performance of many
Natural Language Processing tasks. However, usually only one representation per
word is obtained, not acknowledging the fact that some words have multiple
meanings. This has a negative effect on the individual word representations and
the language model as a whole. In this paper we present a simple model that
enables recent techniques for building word vectors to represent distinct
senses of polysemic words. In our assessment of this model we show that it is
able to effectively discriminate between words' senses and to do so in a
computationally efficient manner.","['Luis Nieto Piña', 'Richard Johansson']",2014-12-18T20:14:10Z,"['word', 'representation', 'model', 'efficient', 'language', 'sens', 'simple', 'able', 'able effectively', 'acknowledging', 'acknowledging fact', 'assessment', 'assessment model', 'boosted', 'boosted performance']"
http://arxiv.org/abs/1412.6264v1,"Supertagging: Introduction, learning, and application","Supertagging is an approach originally developed by Bangalore and Joshi
(1999) to improve the parsing efficiency. In the beginning, the scholars used
small training datasets and somewhat na\""ive smoothing techniques to learn the
probability distributions of supertags. Since its inception, the applicability
of Supertags has been explored for TAG (tree-adjoining grammar) formalism as
well as other related yet, different formalisms such as CCG. This article will
try to summarize the various chapters, relevant to statistical parsing, from
the most recent edited book volume (Bangalore and Joshi, 2010). The chapters
were selected so as to blend the learning of supertags, its integration into
full-scale parsing, and in semantic parsing.",['Taraka Rama K'],2014-12-19T09:53:57Z,"['parsing', 'supertags', 'bangalore', 'bangalore joshi', 'chapter', 'formalism', 'joshi', 'learning', 'supertagging', '1999', '1999 improve', '2010', '2010 chapter', 'adjoining', 'adjoining grammar']"
http://arxiv.org/abs/1412.6277v2,N-gram-Based Low-Dimensional Representation for Document Classification,"The bag-of-words (BOW) model is the common approach for classifying
documents, where words are used as feature for training a classifier. This
generally involves a huge number of features. Some techniques, such as Latent
Semantic Analysis (LSA) or Latent Dirichlet Allocation (LDA), have been
designed to summarize documents in a lower dimension with the least semantic
information loss. Some semantic information is nevertheless always lost, since
only words are considered. Instead, we aim at using information coming from
n-grams to overcome this limitation, while remaining in a low-dimension space.
Many approaches, such as the Skip-gram model, provide good word vector
representations very quickly. We propose to average these representations to
obtain representations of n-grams. All n-grams are thus embedded in a same
semantic space. A K-means clustering can then group them into semantic
concepts. The number of features is therefore dramatically reduced and
documents can be represented as bag of semantic concepts. We show that this
model outperforms LSA and LDA on a sentiment classification task, and yields
similar results than a traditional BOW-model with far less features.","['Rémi Lebret', 'Ronan Collobert']",2014-12-19T10:29:33Z,"['semantic', 'gram', 'document', 'feature', 'model', 'representation', 'word', 'information', 'approach', 'bag', 'bow', 'bow model', 'classification', 'concept', 'dimension']"
http://arxiv.org/abs/1412.6334v4,"Leveraging Monolingual Data for Crosslingual Compositional Word
  Representations","In this work, we present a novel neural network based architecture for
inducing compositional crosslingual word representations. Unlike previously
proposed methods, our method fulfills the following three criteria; it
constrains the word-level representations to be compositional, it is capable of
leveraging both bilingual and monolingual data, and it is scalable to large
vocabularies and large quantities of data. The key component of our approach is
what we refer to as a monolingual inclusion criterion, that exploits the
observation that phrases are more closely semantically related to their
sub-phrases than to other randomly sampled phrases. We evaluate our method on a
well-established crosslingual document classification task and achieve results
that are either comparable, or greatly improve upon previous state-of-the-art
methods. Concretely, our method reaches a level of 92.7% and 84.4% accuracy for
the English to German and German to English sub-tasks respectively. The former
advances the state of the art by 0.9% points of accuracy, the latter is an
absolute improvement upon the previous state of the art by 7.7% points of
accuracy and an improvement of 33.0% in error reduction.","['Hubert Soyer', 'Pontus Stenetorp', 'Akiko Aizawa']",2014-12-19T13:23:35Z,"['method', 'accuracy', 'art', 'compositional', 'crosslingual', 'data', 'monolingual', 'phrase', 'representation', 'state', 'state art', 'word', 'art point', 'criterion', 'english']"
http://arxiv.org/abs/1412.6448v4,Embedding Word Similarity with Neural Machine Translation,"Neural language models learn word representations, or embeddings, that
capture rich linguistic and conceptual information. Here we investigate the
embeddings learned by neural machine translation models, a recently-developed
class of neural language model. We show that embeddings from translation models
outperform those learned by monolingual models at tasks that require knowledge
of both conceptual similarity and lexical-syntactic role. We further show that
these effects hold when translating from both English to French and English to
German, and argue that the desirable properties of translation embeddings
should emerge largely independently of the source and target languages.
Finally, we apply a new method for training neural translation models with very
large vocabularies, and show that this vocabulary expansion algorithm results
in minimal degradation of embedding quality. Our embedding spaces can be
queried in an online demo and downloaded from our web page. Overall, our
analyses indicate that translation-based embeddings should be used in
applications that require concepts to be organised according to similarity
and/or lexical function, while monolingual embeddings are better suited to
modelling (nonspecific) inter-word relatedness.","['Felix Hill', 'Kyunghyun Cho', 'Sebastien Jean', 'Coline Devin', 'Yoshua Bengio']",2014-12-19T17:22:03Z,"['embeddings', 'model', 'translation', 'neural', 'embedding', 'language', 'show', 'similarity', 'translation model', 'word', 'conceptual', 'english', 'language model', 'learned', 'lexical']"
http://arxiv.org/abs/1412.6575v4,"Embedding Entities and Relations for Learning and Inference in Knowledge
  Bases","We consider learning representations of entities and relations in KBs using
the neural-embedding approach. We show that most existing models, including NTN
(Socher et al., 2013) and TransE (Bordes et al., 2013b), can be generalized
under a unified learning framework, where entities are low-dimensional vectors
learned from a neural network and relations are bilinear and/or linear mapping
functions. Under this framework, we compare a variety of embedding models on
the link prediction task. We show that a simple bilinear formulation achieves
new state-of-the-art results for the task (achieving a top-10 accuracy of 73.2%
vs. 54.7% by TransE on Freebase). Furthermore, we introduce a novel approach
that utilizes the learned relation embeddings to mine logical rules such as
""BornInCity(a,b) and CityInCountry(b,c) => Nationality(a,c)"". We find that
embeddings learned from the bilinear objective are particularly good at
capturing relational semantics and that the composition of relations is
characterized by matrix multiplication. More interestingly, we demonstrate that
our embedding-based rule extraction approach successfully outperforms a
state-of-the-art confidence-based rule mining approach in mining Horn rules
that involve compositional reasoning.","['Bishan Yang', 'Wen-tau Yih', 'Xiaodong He', 'Jianfeng Gao', 'Li Deng']",2014-12-20T01:37:16Z,"['relation', 'approach', 'embedding', 'rule', 'bilinear', 'entity', 'learned', 'learning', 'art', 'based', 'based rule', 'embeddings', 'entity relation', 'framework', 'mining']"
http://arxiv.org/abs/1412.7119v3,Pragmatic Neural Language Modelling in Machine Translation,"This paper presents an in-depth investigation on integrating neural language
models in translation systems. Scaling neural language models is a difficult
task, but crucial for real-world applications. This paper evaluates the impact
on end-to-end MT quality of both new and existing scaling techniques. We show
when explicitly normalising neural models is necessary and what optimisation
tricks one should use in such scenarios. We also focus on scalable training
algorithms and investigate noise contrastive estimation and diagonal contexts
as sources for further speed improvements. We explore the trade-offs between
neural models and back-off n-gram models and find that neural models make
strong candidates for natural language applications in memory constrained
environments, yet still lag behind traditional models in raw translation
quality. We conclude with a set of recommendations one should follow to build a
scalable neural language model for MT.","['Paul Baltescu', 'Phil Blunsom']",2014-12-22T20:08:06Z,"['model', 'neural', 'language', 'neural language', 'language model', 'neural model', 'translation', 'application', 'end', 'one', 'paper', 'quality', 'scalable', 'scaling', 'algorithm']"
http://arxiv.org/abs/1412.7415v2,A prototype Malayalam to Sign Language Automatic Translator,"Sign language, which is a medium of communication for deaf people, uses
manual communication and body language to convey meaning, as opposed to using
sound. This paper presents a prototype Malayalam text to sign language
translation system. The proposed system takes Malayalam text as input and
generates corresponding Sign Language. Output animation is rendered using a
computer generated model. This system will help to disseminate information to
the deaf people in public utility places like railways, banks, hospitals etc.
This will also act as an educational tool in learning Sign Language.","['Jestin Joy', 'Kannan Balakrishnan']",2014-12-23T15:51:41Z,"['language', 'sign', 'sign language', 'malayalam', 'system', 'communication', 'deaf', 'deaf people', 'malayalam text', 'people', 'prototype', 'prototype malayalam', 'text', 'using', 'act']"
http://arxiv.org/abs/1412.8010v1,Construction of Vietnamese SentiWordNet by using Vietnamese Dictionary,"SentiWordNet is an important lexical resource supporting sentiment analysis
in opinion mining applications. In this paper, we propose a novel approach to
construct a Vietnamese SentiWordNet (VSWN). SentiWordNet is typically generated
from WordNet in which each synset has numerical scores to indicate its opinion
polarities. Many previous studies obtained these scores by applying a machine
learning method to WordNet. However, Vietnamese WordNet is not available
unfortunately by the time of this paper. Therefore, we propose a method to
construct VSWN from a Vietnamese dictionary, not from WordNet. We show the
effectiveness of the proposed method by generating a VSWN with 39,561 synsets
automatically. The method is experimentally tested with 266 synsets with aspect
of positivity and negativity. It attains a competitive result compared with
English SentiWordNet that is 0.066 and 0.052 differences for positivity and
negativity sets respectively.","['Xuan-Son Vu', 'Seong-Bae Park']",2014-12-27T01:54:15Z,"['sentiwordnet', 'vietnamese', 'method', 'wordnet', 'synset', 'vswn', 'construct', 'dictionary', 'negativity', 'opinion', 'paper', 'positivity', 'positivity negativity', 'propose', 'score']"
http://arxiv.org/abs/1501.00841v1,"Chasing the Ghosts of Ibsen: A computational stylistic analysis of drama
  in translation","Research into the stylistic properties of translations is an issue which has
received some attention in computational stylistics. Previous work by Rybicki
(2006) on the distinguishing of character idiolects in the work of Polish
author Henryk Sienkiewicz and two corresponding English translations using
Burrow's Delta method concluded that idiolectal differences could be observed
in the source texts and this variation was preserved to a large degree in both
translations. This study also found that the two translations were also highly
distinguishable from one another. Burrows (2002) examined English translations
of Juvenal also using the Delta method, results of this work suggest that some
translators are more adept at concealing their own style when translating the
works of another author whereas other authors tend to imprint their own style
to a greater extent on the work they translate. Our work examines the writing
of a single author, Norwegian playwright Henrik Ibsen, and these writings
translated into both German and English from Norwegian, in an attempt to
investigate the preservation of characterization, defined here as the
distinctiveness of textual contributions of characters.","['Gerard Lynch', 'Carl Vogel']",2015-01-05T12:55:03Z,"['translation', 'work', 'author', 'also', 'english', 'another', 'burrow', 'character', 'computational', 'delta', 'delta method', 'english translation', 'ibsen', 'method', 'norwegian']"
http://arxiv.org/abs/1501.01243v1,"Un résumeur à base de graphes, indépéndant de la langue","In this paper we present REG, a graph-based approach for study a fundamental
problem of Natural Language Processing (NLP): the automatic text summarization.
The algorithm maps a document as a graph, then it computes the weight of their
sentences. We have applied this approach to summarize documents in three
languages.","['Juan-Manuel Torres-Moreno', 'Javier Ramirez', 'Iria da Cunha']",2015-01-06T17:27:40Z,"['approach', 'document', 'graph', 'language', 'algorithm', 'algorithm map', 'applied', 'applied approach', 'approach study', 'approach summarize', 'automatic', 'automatic text', 'base', 'base graphes', 'based']"
http://arxiv.org/abs/1501.01254v1,Unknown Words Analysis in POS tagging of Sinhala Language,"Part of Speech (POS) is a very vital topic in Natural Language Processing
(NLP) task in any language, which involves analysing the construction of the
language, behaviours and the dynamics of the language, the knowledge that could
be utilized in computational linguistics analysis and automation applications.
In this context, dealing with unknown words (words do not appear in the lexicon
referred as unknown words) is also an important task, since growing NLP systems
are used in more and more new applications. One aid of predicting lexical
categories of unknown words is the use of syntactical knowledge of the
language. The distinction between open class words and closed class words
together with syntactical features of the language used in this research to
predict lexical categories of unknown words in the tagging process. An
experiment is performed to investigate the ability of the approach to parse
unknown words using syntactical knowledge without human intervention. This
experiment shows that the performance of the tagging process is enhanced when
word class distinction is used together with syntactic rules to parse sentences
containing unknown words in Sinhala language.","['A. J. P. M. P. Jayaweera', 'N. G. J. Dias']",2015-01-06T18:03:13Z,"['word', 'language', 'unknown', 'unknown word', 'class', 'knowledge', 'syntactical', 'tagging', 'used', 'analysis', 'application', 'category', 'category unknown', 'class word', 'distinction']"
http://arxiv.org/abs/1501.01894v1,"Quantifying Scripts: Defining metrics of characters for quantitative and
  descriptive analysis","Analysis of scripts plays an important role in paleography and in
quantitative linguistics. Especially in the field of digital paleography
quantitative features are much needed to differentiate glyphs. We describe an
elaborate set of metrics that quantify qualitative information contained in
characters and hence indirectly also quantify the scribal features. We broadly
divide the metrics into several categories and describe each individual metric
with its underlying qualitative significance. The metrics are largely derived
from the related area of gesture design and recognition. We also propose
several novel metrics. The proposed metrics are soundly grounded on the
principles of handwriting production and handwriting analysis. These computed
metrics could serve as descriptors for scripts and also be used for comparing
and analyzing scripts. We illustrate some quantitative analysis based on the
proposed metrics by applying it to the paleographic evolution of the medieval
Tamil script from Brahmi. We also outline future work.",['Vinodh Rajan'],2015-01-08T16:12:34Z,"['metric', 'script', 'also', 'analysis', 'quantitative', 'character', 'describe', 'feature', 'handwriting', 'paleography', 'paleography quantitative', 'proposed', 'proposed metric', 'qualitative', 'quantify']"
http://arxiv.org/abs/1501.02670v1,Navigating the Semantic Horizon using Relative Neighborhood Graphs,"This paper is concerned with nearest neighbor search in distributional
semantic models. A normal nearest neighbor search only returns a ranked list of
neighbors, with no information about the structure or topology of the local
neighborhood. This is a potentially serious shortcoming of the mode of querying
a distributional semantic model, since a ranked list of neighbors may conflate
several different senses. We argue that the topology of neighborhoods in
semantic space provides important information about the different senses of
terms, and that such topological structures can be used for word-sense
induction. We also argue that the topology of the neighborhoods in semantic
space can be used to determine the semantic horizon of a point, which we define
as the set of neighbors that have a direct connection to the point. We
introduce relative neighborhood graphs as method to uncover the topological
properties of neighborhoods in semantic models. We also provide examples of
relative neighborhood graphs for three well-known semantic models; the PMI
model, the GloVe model, and the skipgram model.","['Amaru Cuba Gyllensten', 'Magnus Sahlgren']",2015-01-12T14:48:54Z,"['semantic', 'model', 'neighborhood', 'neighbor', 'semantic model', 'graph', 'neighborhood graph', 'neighborhood semantic', 'relative', 'relative neighborhood', 'topology', 'also', 'argue', 'argue topology', 'different']"
http://arxiv.org/abs/1501.03191v1,Annotating Cognates and Etymological Origin in Turkic Languages,"Turkic languages exhibit extensive and diverse etymological relationships
among lexical items. These relationships make the Turkic languages promising
for exploring automated translation lexicon induction by leveraging cognate and
other etymological information. However, due to the extent and diversity of the
types of relationships between words, it is not clear how to annotate such
information. In this paper, we present a methodology for annotating cognates
and etymological origin in Turkic languages. Our method strives to balance the
amount of research effort the annotator expends with the utility of the
annotations for supporting research on improving automated translation lexicon
induction.","['Benjamin S. Mericli', 'Michael Bloodgood']",2015-01-13T22:14:57Z,"['etymological', 'language', 'turkic', 'turkic language', 'cognate', 'cognate etymological', 'relationship', 'annotating', 'annotating cognate', 'automated', 'automated translation', 'etymological origin', 'induction', 'information', 'lexicon']"
http://arxiv.org/abs/1501.04324v1,Phrase Based Language Model For Statistical Machine Translation,"We consider phrase based Language Models (LM), which generalize the commonly
used word level models. Similar concept on phrase based LMs appears in speech
recognition, which is rather specialized and thus less suitable for machine
translation (MT). In contrast to the dependency LM, we first introduce the
exhaustive phrase-based LMs tailored for MT use. Preliminary experimental
results show that our approach outperform word based LMs with the respect to
perplexity and translation quality.","['Jia Xu', 'Geliang Chen']",2015-01-18T16:37:53Z,"['based', 'phrase', 'phrase based', 'model', 'translation', 'based language', 'language', 'language model', 'machine', 'machine translation', 'word', 'appears', 'appears speech', 'approach', 'approach outperform']"
http://arxiv.org/abs/1501.05203v3,"Phrase Based Language Model for Statistical Machine Translation:
  Empirical Study","Reordering is a challenge to machine translation (MT) systems. In MT, the
widely used approach is to apply word based language model (LM) which considers
the constituent units of a sentence as words. In speech recognition (SR), some
phrase based LM have been proposed. However, those LMs are not necessarily
suitable or optimal for reordering. We propose two phrase based LMs which
considers the constituent units of a sentence as phrases. Experiments show that
our phrase based LMs outperform the word based LM with the respect of
perplexity and n-best list re-ranking.",['Geliang Chen'],2015-01-21T15:48:28Z,"['based', 'phrase', 'phrase based', 'word', 'based language', 'considers', 'considers constituent', 'constituent', 'constituent unit', 'language', 'language model', 'machine', 'machine translation', 'model', 'reordering']"
http://arxiv.org/abs/1501.07005v1,Survey:Natural Language Parsing For Indian Languages,"Syntactic parsing is a necessary task which is required for NLP applications
including machine translation. It is a challenging task to develop a
qualitative parser for morphological rich and agglutinative languages.
Syntactic analysis is used to understand the grammatical structure of a natural
language sentence. It outputs all the grammatical information of each word and
its constituent. Also issues related to it help us to understand the language
in a more detailed way. This literature survey is groundwork to understand the
different parser development for Indian languages and various approaches that
are used to develop such tools and techniques. This paper provides a survey of
research papers from well known journals and conferences.","['Monika T. Makwana', 'Deepak C. Vegda']",2015-01-28T07:04:18Z,"['language', 'survey', 'understand', 'develop', 'grammatical', 'indian', 'indian language', 'language syntactic', 'natural', 'natural language', 'paper', 'parser', 'parsing', 'syntactic', 'task']"
http://arxiv.org/abs/1503.00030v1,Parsing as Reduction,"We reduce phrase-representation parsing to dependency parsing. Our reduction
is grounded on a new intermediate representation, ""head-ordered dependency
trees"", shown to be isomorphic to constituent trees. By encoding order
information in the dependency labels, we show that any off-the-shelf, trainable
dependency parser can be used to produce constituents. When this parser is
non-projective, we can perform discontinuous parsing in a very natural manner.
Despite the simplicity of our approach, experiments show that the resulting
parsers are on par with strong baselines, such as the Berkeley parser for
English and the best single system in the SPMRL-2014 shared task. Results are
particularly striking for discontinuous parsing of German, where we surpass the
current state of the art by a wide margin.","['Daniel Fernández-González', 'André F. T. Martins']",2015-02-27T22:52:37Z,"['parsing', 'dependency', 'parser', 'constituent', 'discontinuous', 'discontinuous parsing', 'parsing reduction', 'reduction', 'representation', 'show', 'tree', '2014', '2014 shared', 'approach', 'approach experiment']"
http://arxiv.org/abs/1503.00095v3,"Task-Oriented Learning of Word Embeddings for Semantic Relation
  Classification","We present a novel learning method for word embeddings designed for relation
classification. Our word embeddings are trained by predicting words between
noun pairs using lexical relation-specific features on a large unlabeled
corpus. This allows us to explicitly incorporate relation-specific information
into the word embeddings. The learned word embeddings are then used to
construct feature vectors for a relation classification model. On a
well-established semantic relation classification task, our method
significantly outperforms a baseline based on a previously introduced word
embedding method, and compares favorably to previous state-of-the-art models
that use syntactic information or manually constructed external resources.","['Kazuma Hashimoto', 'Pontus Stenetorp', 'Makoto Miwa', 'Yoshimasa Tsuruoka']",2015-02-28T07:59:59Z,"['word', 'relation', 'embeddings', 'word embeddings', 'classification', 'relation classification', 'method', 'feature', 'information', 'learning', 'model', 'relation specific', 'semantic', 'semantic relation', 'specific']"
http://arxiv.org/abs/1503.00168v1,The NLP Engine: A Universal Turing Machine for NLP,"It is commonly accepted that machine translation is a more complex task than
part of speech tagging. But how much more complex? In this paper we make an
attempt to develop a general framework and methodology for computing the
informational and/or processing complexity of NLP applications and tasks. We
define a universal framework akin to a Turning Machine that attempts to fit
(most) NLP tasks into one paradigm. We calculate the complexities of various
NLP tasks using measures of Shannon Entropy, and compare `simple' ones such as
part of speech tagging to `complex' ones such as machine translation. This
paper provides a first, though far from perfect, attempt to quantify NLP tasks
under a uniform paradigm. We point out current deficiencies and suggest some
avenues for fruitful research.","['Jiwei Li', 'Eduard Hovy']",2015-02-28T19:46:50Z,"['nlp', 'task', 'machine', 'attempt', 'complex', 'nlp task', 'one', 'complexity', 'framework', 'machine translation', 'paper', 'paradigm', 'part', 'part speech', 'speech']"
http://arxiv.org/abs/1503.01655v2,"Studying the Wikipedia Hyperlink Graph for Relatedness and
  Disambiguation","Hyperlinks and other relations in Wikipedia are a extraordinary resource
which is still not fully understood. In this paper we study the different types
of links in Wikipedia, and contrast the use of the full graph with respect to
just direct links. We apply a well-known random walk algorithm on two tasks,
word relatedness and named-entity disambiguation. We show that using the full
graph is more effective than just direct links by a large margin, that
non-reciprocal links harm performance, and that there is no benefit from
categories and infoboxes, with coherent results on both tasks. We set new
state-of-the-art figures for systems based on Wikipedia links, comparable to
systems exploiting several information sources and/or supervised machine
learning. Our approach is open source, with instruction to reproduce results,
and amenable to be integrated with complementary text-based methods.","['Eneko Agirre', 'Ander Barrena', 'Aitor Soroa']",2015-03-05T15:08:21Z,"['link', 'wikipedia', 'graph', 'based', 'direct', 'direct link', 'disambiguation', 'full', 'full graph', 'hyperlink', 'relatedness', 'result', 'source', 'system', 'task']"
http://arxiv.org/abs/1503.02335v1,An Unsupervised Method for Uncovering Morphological Chains,"Most state-of-the-art systems today produce morphological analysis based only
on orthographic patterns. In contrast, we propose a model for unsupervised
morphological analysis that integrates orthographic and semantic views of
words. We model word formation in terms of morphological chains, from base
words to the observed words, breaking the chains into parent-child relations.
We use log-linear models with morpheme and word-level features to predict
possible parents, including their modifications, for each word. The limited set
of candidate parents for each word render contrastive estimation feasible. Our
model consistently matches or outperforms five state-of-the-art systems on
Arabic, English and Turkish.","['Karthik Narasimhan', 'Regina Barzilay', 'Tommi Jaakkola']",2015-03-08T22:18:30Z,"['word', 'model', 'morphological', 'chain', 'parent', 'analysis', 'art', 'art system', 'morphological analysis', 'morphological chain', 'orthographic', 'state', 'state art', 'system', 'unsupervised']"
http://arxiv.org/abs/1503.03535v2,On Using Monolingual Corpora in Neural Machine Translation,"Recent work on end-to-end neural network-based architectures for machine
translation has shown promising results for En-Fr and En-De translation.
Arguably, one of the major factors behind this success has been the
availability of high quality parallel corpora. In this work, we investigate how
to leverage abundant monolingual corpora for neural machine translation.
Compared to a phrase-based and hierarchical baseline, we obtain up to $1.96$
BLEU improvement on the low-resource language pair Turkish-English, and $1.59$
BLEU on the focused domain task of Chinese-English chat messages. While our
method was initially targeted toward such tasks with less parallel data, we
show that it also extends to high resource languages such as Cs-En and De-En
where we obtain an improvement of $0.39$ and $0.47$ BLEU scores over the neural
machine translation baselines, respectively.","['Caglar Gulcehre', 'Orhan Firat', 'Kelvin Xu', 'Kyunghyun Cho', 'Loic Barrault', 'Huei-Chi Lin', 'Fethi Bougares', 'Holger Schwenk', 'Yoshua Bengio']",2015-03-11T23:50:04Z,"['translation', 'machine', 'machine translation', 'neural', 'bleu', 'corpus', 'neural machine', 'based', 'baseline', 'corpus neural', 'end', 'english', 'high', 'improvement', 'language']"
http://arxiv.org/abs/1503.03989v1,An implementation of Apertium based Assamese morphological analyzer,"Morphological Analysis is an important branch of linguistics for any Natural
Language Processing Technology. Morphology studies the word structure and
formation of word of a language. In current scenario of NLP research,
morphological analysis techniques have become more popular day by day. For
processing any language, morphology of the word should be first analyzed.
Assamese language contains very complex morphological structure. In our work we
have used Apertium based Finite-State-Transducers for developing morphological
analyzer for Assamese Language with some limited domain and we get 72.7%
accuracy","['Mirzanur Rahman', 'Shikhar Kumar Sarma']",2015-03-13T09:03:21Z,"['language', 'morphological', 'assamese', 'word', 'analysis', 'analyzer', 'apertium', 'apertium based', 'assamese language', 'based', 'day', 'morphological analysis', 'morphological analyzer', 'morphology', 'processing']"
http://arxiv.org/abs/1503.05034v2,$gen$CNN: A Convolutional Architecture for Word Sequence Prediction,"We propose a novel convolutional architecture, named $gen$CNN, for word
sequence prediction. Different from previous work on neural network-based
language modeling and generation (e.g., RNN or LSTM), we choose not to greedily
summarize the history of words as a fixed length vector. Instead, we use a
convolutional neural network to predict the next word with the history of words
of variable length. Also different from the existing feedforward networks for
language modeling, our model can effectively fuse the local correlation and
global correlation in the word sequence, with a convolution-gating strategy
specifically designed for the task. We argue that our model can give adequate
representation of the history, and therefore can naturally exploit both the
short and long range dependencies. Our model is fast, easy to train, and
readily parallelized. Our extensive experiments on text generation and $n$-best
re-ranking in machine translation show that $gen$CNN outperforms the
state-of-the-arts with big margins.","['Mingxuan Wang', 'Zhengdong Lu', 'Hang Li', 'Wenbin Jiang', 'Qun Liu']",2015-03-17T13:26:08Z,"['word', 'cnn', 'convolutional', 'gen', 'gen cnn', 'history', 'model', 'network', 'sequence', 'word sequence', 'architecture', 'convolutional architecture', 'correlation', 'different', 'generation']"
http://arxiv.org/abs/1503.05123v1,Prediction Using Note Text: Synthetic Feature Creation with word2vec,"word2vec affords a simple yet powerful approach of extracting quantitative
variables from unstructured textual data. Over half of healthcare data is
unstructured and therefore hard to model without involved expertise in data
engineering and natural language processing. word2vec can serve as a bridge to
quickly gather intelligence from such data sources.
  In this study, we ran 650 megabytes of unstructured, medical chart notes from
the Providence Health & Services electronic medical record through word2vec. We
used two different approaches in creating predictive variables and tested them
on the risk of readmission for patients with COPD (Chronic Obstructive Lung
Disease). As a comparative benchmark, we ran the same test using the LACE risk
model (a single score based on length of stay, acuity, comorbid conditions, and
emergency department visits).
  Using only free text and mathematical might, we found word2vec comparable to
LACE in predicting the risk of readmission of COPD patients.","['Manuel Amunategui', 'Tristan Markwell', 'Yelena Rozenfeld']",2015-03-17T17:04:27Z,"['word2vec', 'data', 'risk', 'unstructured', 'using', 'approach', 'copd', 'lace', 'medical', 'model', 'note', 'patient', 'ran', 'readmission', 'risk readmission']"
http://arxiv.org/abs/1503.05626v1,"Phrase database Approach to structural and semantic disambiguation in
  English-Korean Machine Translation","In machine translation it is common phenomenon that machine-readable
dictionaries and standard parsing rules are not enough to ensure accuracy in
parsing and translating English phrases into Korean language, which is revealed
in misleading translation results due to consequent structural and semantic
ambiguities. This paper aims to suggest a solution to structural and semantic
ambiguities due to the idiomaticity and non-grammaticalness of phrases commonly
used in English language by applying bilingual phrase database in
English-Korean Machine Translation (EKMT). This paper firstly clarifies what
the phrase unit in EKMT is based on the definition of the English phrase,
secondly clarifies what kind of language unit can be the target of the phrase
database for EKMT, thirdly suggests a way to build the phrase database by
presenting the format of the phrase database with examples, and finally
discusses briefly the method to apply this bilingual phrase database to the
EKMT for structural and semantic disambiguation.",['Myong-Chol Pak'],2015-03-19T01:37:40Z,"['phrase', 'database', 'phrase database', 'english', 'ekmt', 'machine', 'semantic', 'structural', 'structural semantic', 'translation', 'korean', 'language', 'machine translation', 'ambiguity', 'bilingual']"
http://arxiv.org/abs/1503.05907v1,Syntagma Lexical Database,"This paper discusses the structure of Syntagma's Lexical Database (focused on
Italian). The basic database consists in four tables. Table Forms contains word
inflections, used by the POS-tagger for the identification of input-words.
Forms is related to Lemma. Table Lemma stores all kinds of grammatical features
of words, word-level semantic data and restrictions. In the table Meanings
meaning-related data are stored: definition, examples, domain, and semantic
information. Table Valency contains the argument structure of each meaning,
with syntactic and semantic features for each argument. The extended version of
SLD contains the links to Syntagma's Semantic Net and to the WordNet synsets of
other languages.",['Daniel Christen'],2015-03-19T19:45:24Z,"['table', 'semantic', 'word', 'contains', 'database', 'meaning', 'syntagma', 'argument', 'data', 'feature', 'form', 'lemma', 'lexical', 'lexical database', 'related']"
http://arxiv.org/abs/1503.06151v1,On measuring linguistic intelligence,"This work addresses the problem of measuring how many languages a person
""effectively"" speaks given that some of the languages are close to each other.
In other words, to assign a meaningful number to her language portfolio.
Intuition says that someone who speaks fluently Spanish and Portuguese is
linguistically less proficient compared to someone who speaks fluently Spanish
and Chinese since it takes more effort for a native Spanish speaker to learn
Chinese than Portuguese. As the number of languages grows and their proficiency
levels vary, it gets even more complicated to assign a score to a language
portfolio. In this article we propose such a measure (""linguistic quotient"" -
LQ) that can account for these effects.
  We define the properties that such a measure should have. They are based on
the idea of coherent risk measures from the mathematical finance. Having laid
down the foundation, we propose one such a measure together with the algorithm
that works on languages classification tree as input.
  The algorithm together with the input is available online at lingvometer.com",['Maxim Litvak'],2015-03-20T16:41:05Z,"['language', 'measure', 'spanish', 'speaks', 'algorithm', 'assign', 'chinese', 'fluently', 'fluently spanish', 'input', 'language portfolio', 'linguistic', 'measuring', 'number', 'number language']"
http://arxiv.org/abs/1503.06450v3,Multilingual Open Relation Extraction Using Cross-lingual Projection,"Open domain relation extraction systems identify relation and argument
phrases in a sentence without relying on any underlying schema. However,
current state-of-the-art relation extraction systems are available only for
English because of their heavy reliance on linguistic tools such as
part-of-speech taggers and dependency parsers. We present a cross-lingual
annotation projection method for language independent relation extraction. We
evaluate our method on a manually annotated test set and present results on
three typologically different languages. We release these manual annotations
and extracted relations in 61 languages from Wikipedia.","['Manaal Faruqui', 'Shankar Kumar']",2015-03-22T18:05:08Z,"['relation', 'extraction', 'relation extraction', 'language', 'annotation', 'cross', 'cross lingual', 'extraction system', 'lingual', 'method', 'open', 'present', 'projection', 'system', 'annotated']"
